X,frankfurt_urban_n_vehicles_multi_radio.MA[8].idLayer/sequenceUpdateDa:vector
56.563232974288,172
56.573232974288,173
56.583232974288,174
56.593232974288,175
56.603232974288,176
56.613232974288,177
56.623232974288,178
56.633232974288,179
56.643232974288,180
56.653232974288,181
56.663232974288,182
56.673232974288,183
56.683232974288,184
56.693232974288,185
56.703232974288,186
56.713232974288,187
56.723232974288,188
56.733232974288,189
56.743232974288,190
56.753232974288,191
56.763232974288,192
56.773232974288,193
56.783232974288,194
56.793232974288,195
56.803232974288,196
56.813232974288,197
56.823232974288,198
56.833232974288,199
56.843232974288,200
56.853232974288,201
56.863232974288,202
56.873232974288,203
56.883232974288,204
56.893232974288,205
56.903232974288,206
56.913232974288,207
56.923232974288,208
56.933232974288,209
56.943232974288,210
56.953232974288,211
56.963232974288,212
56.973232974288,213
56.983232974288,214
56.993232974288,215
57.003232974288,216
57.013232974288,217
57.023232974288,218
57.033232974288,219
57.043232974288,220
57.053232974288,221
57.063232974288,222
57.073232974288,223
57.083232974288,224
57.093232974288,225
57.103232974288,226
57.113232974288,227
57.123232974288,228
57.133232974288,229
57.143232974288,230
57.153232974288,231
57.163232974288,232
57.173232974288,233
57.183232974288,234
57.193232974288,235
57.203232974288,236
57.213232974288,237
57.223232974288,238
57.233232974288,239
57.243232974288,240
57.253232974288,241
57.263232974288,242
57.273232974288,243
57.283232974288,244
57.293232974288,245
57.303232974288,246
57.313232974288,247
57.323232974288,248
57.333232974288,249
57.343232974288,250
57.353232974288,251
57.363232974288,252
57.373232974288,253
57.383232974288,254
57.393232974288,255
57.403232974288,256
57.413232974288,257
57.423232974288,258
57.433232974288,259
57.443232974288,260
57.453232974288,261
57.463232974288,262
57.473232974288,263
57.483232974288,264
57.493232974288,265
57.503232974288,266
57.513232974288,267
57.523232974288,268
57.533232974288,269
57.543232974288,270
57.553232974288,271
57.563232974288,272
57.573232974288,273
57.583232974288,274
57.593232974288,275
57.603232974288,276
57.613232974288,277
57.623232974288,278
57.633232974288,279
57.643232974288,280
57.653232974288,281
57.663232974288,282
57.673232974288,283
57.683232974288,284
57.693232974288,285
57.703232974288,286
57.713232974288,287
57.723232974288,288
57.733232974288,289
57.743232974288,290
57.753232974288,291
57.763232974288,292
57.773232974288,293
57.783232974288,294
57.793232974288,295
57.803232974288,296
57.813232974288,297
57.823232974288,298
57.833232974288,299
57.843232974288,300
57.853232974288,301
57.863232974288,302
57.873232974288,303
57.883232974288,304
57.893232974288,305
57.903232974288,306
57.913232974288,307
57.923232974288,308
57.933232974288,309
57.943232974288,310
57.953232974288,311
57.963232974288,312
57.973232974288,313
57.983232974288,314
57.993232974288,315
58.003232974288,316
58.013232974288,317
58.023232974288,318
58.033232974288,319
