X,frankfurt_urban_n_vehicles_multi_radio.MA[6].idLayer/sequenceUpdateDa:vector
57.648675209134,237
57.658675209134,238
57.668675209134,239
57.678675209134,240
57.688675209134,241
57.698675209134,242
57.708675209134,243
57.718675209134,244
57.728675209134,245
57.738675209134,246
57.748675209134,247
57.758675209134,248
57.768675209134,249
57.778675209134,250
57.788675209134,251
57.798675209134,252
57.808675209134,253
57.818675209134,254
57.828675209134,255
57.838675209134,256
57.848675209134,257
57.858675209134,258
57.868675209134,259
57.878675209134,260
57.888675209134,261
57.898675209134,262
57.908675209134,263
57.918675209134,264
57.928675209134,265
57.938675209134,266
57.948675209134,267
57.958675209134,268
57.968675209134,269
57.978675209134,270
57.988675209134,271
57.998675209134,272
58.008675209134,273
58.018675209134,274
58.028675209134,275
58.038675209134,276
58.048675209134,277
58.058675209134,278
58.068675209134,279
58.078675209134,280
58.088675209134,281
58.098675209134,282
58.108675209134,283
58.118675209134,284
58.128675209134,285
58.138675209134,286
58.148675209134,287
58.158675209134,288
58.168675209134,289
58.178675209134,290
58.188675209134,291
58.198675209134,292
58.208675209134,293
58.218675209134,294
58.228675209134,295
58.238675209134,296
58.248675209134,297
58.258675209134,298
58.268675209134,299
58.278675209134,300
58.288675209134,301
58.298675209134,302
58.308675209134,303
58.318675209134,304
58.328675209134,305
58.338675209134,306
58.348675209134,307
58.358675209134,308
58.368675209134,309
58.378675209134,310
58.388675209134,311
58.398675209134,312
58.408675209134,313
58.418675209134,314
58.428675209134,315
58.438675209134,316
58.448675209134,317
58.458675209134,318
58.468675209134,319
58.478675209134,320
58.488675209134,321
58.498675209134,322
58.508675209134,323
58.518675209134,324
58.528675209134,325
58.538675209134,326
58.548675209134,327
58.558675209134,328
58.568675209134,329
58.578675209134,330
58.588675209134,331
58.598675209134,332
58.608675209134,333
58.618675209134,334
58.628675209134,335
58.638675209134,336
58.648675209134,337
58.658675209134,338
58.668675209134,339
58.678675209134,340
58.688675209134,341
58.698675209134,342
58.708675209134,343
58.718675209134,344
58.728675209134,345
58.738675209134,346
58.748675209134,347
58.758675209134,348
58.768675209134,349
58.778675209134,350
58.788675209134,351
58.798675209134,352
58.808675209134,353
58.818675209134,354
58.828675209134,355
58.838675209134,356
58.848675209134,357
58.858675209134,358
58.868675209134,359
58.878675209134,360
58.888675209134,361
