X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
73.841041511725,0.0239776
73.867585160611,0.0165436
73.900656089957,0.0230709
73.931664961589,0.0210089
73.962343250705,0.0206783
73.995135337139,0.0227921
74.024226130993,0.0190908
74.054098499419,0.0198724
74.082456127669,0.0183576
74.111457010465,0.0190009
74.142297299581,0.0208403
74.175635465325,0.0233382
74.208722851889,0.0230874
74.239784083291,0.0210612
74.271414732177,0.0216306
74.303569740833,0.022155
74.336630892925,0.0230612
74.370526808619,0.0238959
74.400204457505,0.0196776
74.432423825931,0.0222194
74.461944820935,0.019521
74.492159839957,0.020215
74.523841008063,0.0216812
74.553657362837,0.0198164
74.584318091033,0.0206607
74.612782380149,0.0184643
74.641699310765,0.0189169
74.674769280843,0.02307
74.709444024736,0.0246747
74.739930673622,0.0204866
74.772089322508,0.0221586
74.801515253124,0.0194259
74.833370631916,0.0218554
74.86868241762,0.0253118
74.90734101143,0.0286586
74.939590750221,0.0222497
74.969977895741,0.0203871
75.000837506911,0.0208596
75.030634053093,0.0197965
75.060062859067,0.0194288
75.091282213841,0.0212194
75.121605763373,0.0203235
75.151953131799,0.0203474
75.181414500225,0.0194614
75.212667789341,0.0212533
75.243413414833,0.0207456
75.273647286465,0.0202339
75.303150959369,0.0195037
75.334269314143,0.0211184
75.361965839657,0.0176965
75.392557848313,0.020592
75.422544642167,0.0199868
75.451258436021,0.0187138
75.481635084907,0.0203766
75.511470453333,0.0198354
75.539785593305,0.0183151
75.569226767169,0.0194412
75.599120564819,0.0198938
75.630198213705,0.0210776
75.664250568479,0.0240524
75.699173295143,0.0249227
75.729969166775,0.0207959
75.758761175431,0.018792
75.785915184087,0.017154
75.814838552513,0.0189234
75.846521328745,0.0216828
75.876988617861,0.0204673
75.905974423835,0.0189858
75.936541196198,0.0205668
75.966472845084,0.0199316
75.997333559628,0.0208607
76.027670568284,0.020337
76.0564168574,0.0187463
76.089556506286,0.0231396
76.12095967203,0.0214032
76.149837837774,0.0188782
76.181894924208,0.0220571
76.211512158353,0.0196172
76.240008637224,0.0184965
76.26924600565,0.0192374
76.299144531164,0.0198985
76.33149982028,0.0223553
76.360618188706,0.0191184
76.390016837592,0.0193986
76.420273912322,0.0202571
76.453899187786,0.0236253
76.486355456897,0.0224563
76.517426465553,0.021071
76.547368655315,0.0199422
76.578373865121,0.0210052
76.611560112164,0.0231862
76.64245309337,0.020893
76.679077508304,0.0266244
76.71170787673,0.0226304
76.740457591274,0.0187497
76.771326397248,0.0208688
76.801227471562,0.0199011
76.830379674684,0.0191522
76.86068306202,0.0203034
76.888873669206,0.0181906
76.924142060118,0.0252684
76.955256774662,0.0211147
76.988454835962,0.0231981
77.020015125078,0.0215603
77.04960418574,0.0195891
77.080327685482,0.0207235
77.110947131686,0.0206194
77.144605844698,0.0236587
77.175878199472,0.0212724
77.205464848358,0.0195866
77.235428987505,0.0199641
77.267564636391,0.0221356
77.296076004817,0.0185114
77.326747249871,0.0206712
77.357514538987,0.0207673
77.387661907413,0.0201474
77.416129811052,0.0184679
77.449873459843,0.0237436
77.480690095077,0.0208166
77.511116012041,0.0204259
77.540933726585,0.0198177
77.571445735241,0.020512
77.600803664587,0.0193579
77.631960793644,0.0211571
77.665278585966,0.0233178
77.695856234852,0.0205776
77.730172935744,0.0243167
77.760417461258,0.0202445
77.791372068362,0.0209546
77.821180423136,0.0198084
77.850550431792,0.01937
77.880713001368,0.0201626
77.913352681389,0.0226397
77.945134758403,0.0217821
77.975589225275,0.0204545
78.006181031249,0.0205918
78.035158196993,0.0189772
78.067649260033,0.0224911
78.099056771895,0.0214075
78.132023858329,0.0229671
78.160820226755,0.0187964
78.189852112039,0.0190319
78.218967480465,0.0191154
78.249650195009,0.0206827
78.280654269323,0.0210041
78.307773277979,0.017119
78.343082226235,0.0253089
78.37329516507,0.0202129
78.400762813956,0.0174676
78.43393536988,0.0231726
78.462168658996,0.0182333
78.493288505113,0.0211198
78.522615153999,0.0193266
78.555084723575,0.0224696
78.588003810009,0.0229191
78.623477085473,0.0254733
78.653769014819,0.0202919
78.685576663705,0.0218076
78.714209097789,0.0186324
78.745356747945,0.0211477
78.781021194149,0.0256644
78.812523202805,0.021502
78.844918289239,0.0223951
78.873777723323,0.0188594
78.902351036457,0.0185733
78.945166685343,0.0328156
78.975297974459,0.0201313
79.004398408543,0.0191004
79.035795749665,0.0213973
79.065865038781,0.0200693
79.095303047437,0.019438
79.126692232091,0.0213892
79.160233586865,0.0235414
79.191863875981,0.0216303
79.223632759381,0.0217689
79.253122768037,0.01949
79.283498057153,0.0203753
79.313998706039,0.0205006
79.345080591323,0.0210819
79.376688520669,0.0216079
79.404953529325,0.018265
79.437356041187,0.0224025
79.470342409613,0.0229864
79.499813698729,0.0194713
79.528818707385,0.019005
79.558012356271,0.0191936
79.585919424517,0.0179071
79.613788735229,0.0178693
79.646408527551,0.0226198
79.676821456149,0.0204129
79.710875810923,0.0240544
79.744586165697,0.0237104
79.774551520471,0.0199654
79.803109529127,0.018558
79.833687178013,0.0205776
79.862997446493,0.0193103
79.895251161037,0.0222537
79.925571577185,0.0203204
79.954497866301,0.0189263
79.987841580845,0.0233437
80.018110641507,0.0202691
80.049357290393,0.0212466
